General Product Safety Regulation – Hazardous Substances
Note: Group entries are split in different rows.
Export date: 23/02/2026 15:07:04


"Substance Identifier"	""	



"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Isodecanoic acid, lead(2+) salt, basic"	"293-984-8"	"91671-82-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Tetralead trioxide sulphate"	"235-380-9"	"12202-17-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, decanoate octanoate complexes"	"274-558-0"	"70321-55-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Phosphoric acid, lead salt"	"-"	"16040-38-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Wastes from thermal processes - Wastes from lead thermal metallurgy - Wastes not otherwise specified"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead dinitrate"	"233-245-9"	"10099-74-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and carbon and chromium and copper and iron and lead and manganese and nickel and tin and zinc"	"911-995-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead sulphide"	"215-246-6"	"1314-87-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of disilver oxide and lead monoxide and zinc oxide"	"910-436-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead dipalmitate"	"239-870-3"	"15773-56-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Zinc, desilverizing skims"	"273-802-3"	"69029-60-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and chromium and copper and iron and lead and manganese and nickel and tin and zinc"	"911-999-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead hexafluoro-silicate"	"677-594-9"	"1310-03-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Trilead bis(carbonate) dihydroxide"	"215-290-6"	"1319-46-6"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich and benzyl butyl phthalate and bis(2-ethylhexyl) phthalate and cadmium dilaurate and chloroethylene and di-''isononyl'' phthalate and dibutyl phthalate and diisobutyl phthalate and diisononyl adipate and lead phthalate"	"903-603-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead arsenate"	"-"	"12370-45-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(II) oxide"	"634-758-4"	"79120-33-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead icosanoate"	"304-439-1"	"94266-32-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 2,2',6,6'-tetrabromo-4,4'-isopropylidenediphenol and 2,2'-oxydiethanol and bis(pentabromophenyl) ether and cyclohex-1,4-ylenedimethanol and dimethyl terephthalate and ethane-1,2-diol and hexabromocyclododecane and isophthalic acid and terephthalic acid and tetralead trioxide sulphate"	"904-595-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Slags, precious metal recovery lead refining"	"273-826-4"	"69029-85-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Acetoxytriphenylplumbane"	"214-601-2"	"1162-06-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Matte, copper-lead"	"305-422-1"	"94551-74-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of [phthalato(2-)]dioxotrilead and barium 4-(1,1-dimethylethyl)benzoate and cadmium oxide and dibutyltin dilaurate and isodecyl diphenyl phosphate and lead sulfochromate yellow and magnesium hydroxide and tri-p-tolyl phosphate and trilead dioxide phosphonate and tris(methylphenyl) phosphate"	"903-998-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"vitrification products of silica with oxides or carbonates of lead, sodium, potassium and lithium"	"925-817-8"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Hexanoic acid, dimethyl-, lead(2+) salt, basic"	"270-498-4"	"68442-95-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"LEAD CHLORIDE OXIDE"	"-"	"65722-61-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Linseed oil, lead manganese salt"	"271-394-1"	"68553-17-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of antimony and arsenic and lead and selenium and tin"	"912-759-3"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead and magnesium and manganese and nickel and zinc"	"912-711-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead bis(dimethyldithiocarbamate)"	"242-748-2"	"19010-66-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of copper oxide and disilver oxide and lead monoxide"	"910-614-9"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(II) fumarate"	"275-845-3"	"71686-03-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Diacetoxydiphenylplumbane"	"230-052-1"	"6928-68-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead tetraacetate"	"208-908-0"	"546-67-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"(2-ethylhexanoato-O)(isooctanoato-O)lead"	"304-164-7"	"94246-90-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Sulfuric acid, lead(2+) lead(4+) salt (3:1:1)"	"-"	"35830-81-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead chromate molybdate sulfate red and lead sulfochromate yellow and xylene"	"910-797-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 2-ethylhexyl 4,4-dibutyl-10-ethyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate and [phthalato(2-)]dioxotrilead and cadmium dioleate and calcium carbonate and diantimony trioxide and dibutyltin dilaurate and ethylene and ethylhexyl acrylate and lead distearate and lead sulfochromate yellow"	"903-282-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead uranate pigment"	"287-565-9"	"85536-79-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead dichloride"	"231-845-5"	"7758-95-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead alloy, nonbase, Pb,Sn"	"-"	"11110-87-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Fatty acids, tall-oil, lead manganese salts"	"262-985-5"	"61788-53-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 1,4-dichlorobenzene and 2,6-xylenol and aluminium oxide and bis(pentabromophenyl) ether and but-1-ene and diantimony trioxide and disodium sulphide and ethylene and lead sulfochromate yellow and zinc chromate"	"903-367-3"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Linseed oil, polymer with tung oil, lead salt"	"-"	"68990-75-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of bis(2-ethylhexyl) adipate and dibutyl phthalate and diisobutyl phthalate and diisononyl adipate and diisooctyl adipate and lead phthalate and lead phthalate and triisononyl benzene-1,2,4-tricarboxylate and triisooctyl benzene-1,2,4-tricarboxylate and tris(2-ethylhexyl) benzene-1,2,4-tricarboxylate"	"904-820-8"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead tin telluride (PbSnTe2)"	"602-980-0"	"12412-92-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(2+) (Z)-hexadec-9-enoate"	"299-256-6"	"93858-24-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead bis(isoundecanoate)"	"300-979-7"	"93965-29-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 2-(2-hexyloxyethoxy)ethanol and Rosin, hydrogenated and lead and silver and tin"	"907-273-3"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of dioxobis(stearato)trilead and ethylene and lead distearate"	"903-477-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Flue dust, lead-manufg., cadmium-rich"	"285-554-3"	"85117-02-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Slimes and Sludges, lead-zinc blast furnace, offgas wet cleaning"	"298-758-2"	"93821-70-6"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Tetramethyllead"	"200-897-0"	"75-74-1"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of antimony and bismuth and lead and tin"	"912-763-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead diphosphinate"	"233-664-7"	"10294-58-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of copper and lead and molybdenum and nickel and selenium and silicon"	"912-721-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Bis(pentane-2,4-dionato-O,O')lead"	"239-323-9"	"15282-88-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Tetrabutylplumbane"	"217-649-2"	"1920-90-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(2+) isohexadecanoate"	"306-073-8"	"95892-13-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of dioxobis(stearato)trilead and lead distearate and trilead dioxide phosphonate"	"909-110-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"lead ore concentrate"	"942-155-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead and magnesium and manganese"	"912-710-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Plumbate(4-), bis[2,3-dimercapto-1-propanesulfonato(3-)-S2,S3]-, (T-4)-"	"602-961-7"	"12386-67-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Plumbane, acetoxytripropyl-"	"654-802-6"	"13266-07-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead fumarate"	"237-220-3"	"13698-55-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and carbon and gold and lead and silicon and silver and tin and zinc"	"912-213-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of indium and lead and silver"	"912-753-0"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"1,2-dibromoethane (EDB); Tetraethyl lead"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead dichlorite"	"-"	"13453-57-1"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead titanium oxide"	"-"	"11104-78-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"lead 4,6-dinitro-2-aminophenolate"	"933-268-0"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"1H-Indole, 1-(triphenylplumbyl)-"	"-"	"56240-92-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"1,3,5-triazine-2,4,6(1H,3H,5H)-trione, lead salt"	"259-227-0"	"54554-36-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Dilead dirhodium heptaoxide"	"253-421-9"	"37240-96-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Lead, antimonial, dross and disodium tin trioxide"	"915-081-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(2+) nitroresorcinolate"	"274-521-9"	"70268-38-1"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead telluride"	"215-247-1"	"1314-91-6"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead tungsten tetraoxide"	"231-849-7"	"7759-01-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Fatty acids, coco, lead salts"	"295-368-4"	"92044-89-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium ingots and aluminium sows and copper cathode and copper ingots and lead ingots and pig iron and zinc ingots"	"923-581-0"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Phosphorodithioic acid, mixed O,O-bis(Bu and pentyl) esters, lead(2+) salt"	"295-087-7"	"91783-10-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Total lead, cadmium, mercury, and hexavalent chromium in any package or packaging component"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Spinels, lead silicon tin zinc white"	"271-412-8"	"68555-07-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead paste, desulphurised"	"924-661-8"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Antimony, compound with lead (1:1)"	"235-536-6"	"12266-38-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, isooctanoate neodecanoate complexes, basic"	"284-575-5"	"84929-95-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"1,2-dibromoethane (EDB);Tetraethyl lead"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Plumbane, ethyl methyl derivs."	"271-852-0"	"68610-17-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Chlorotrimethylplumbane"	"216-187-9"	"1520-78-1"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of antimony and lead and tin"	"912-756-7"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 4-tert-butylbenzoic acid and acrylonitrile and aluminium oxide and but-1-ene and cadmium selenide and cadmium sulphide and calcium carbonate and hex-1-ene and lead sulfochromate yellow and zinc chromate"	"905-421-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Resin acids and Rosin acids, esters with glycerol and lead and tin"	"912-777-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead and lithium and tin"	"912-709-0"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and copper and lead and manganese and nickel and tin and zinc"	"912-206-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Pulp, cellulose and aluminium and chromium and copper and iron and lead and nickel and zinc"	"912-022-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Castor oil, dehydrated, polymer with rosin, calcium lead zinc salt"	"-"	"68604-05-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(2+) heptadecanoate"	"264-123-3"	"63399-94-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"bis[2-(nitro-kO)-4-nitrophenolato-kO]-lead"	"684-861-3"	"625080-35-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Benzenesulfonic acid, 4-C10-13-sec-alkyl derivs., lead(2+) salts"	"284-665-4"	"84961-75-1"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead diiodide"	"233-256-9"	"10101-63-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Cesium Lead Triiodide (Low water content)"	"835-807-4"	"18041-25-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead bis(5-oxo-L-prolinate)"	"286-935-7"	"85392-77-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead nitrite"	"237-528-8"	"13826-65-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"cadmium nitrate; lead (II) nitrate; Arsenic trioxide"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead zirconium trioxide"	"235-039-4"	"12060-01-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Slimes and Sludges, battery scrap, antimony- and lead-rich and battery scrap"	"917-177-3"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and chromium and copper and iron and lead and magnesium and manganese and zinc"	"911-979-7"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of bis(pentabromophenyl) ether and but-1-ene and cadmium selenide and cadmium sulphide and calcium carbonate and diantimony trioxide and ethylene and lead sulfochromate yellow and propene and zinc chromate"	"903-378-3"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of gold and lead and platinum and silver and tin"	"912-738-9"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of barium 4-(1,1-dimethylethyl)benzoate and cadmium dilaurate and lead distearate"	"909-109-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Hexadecanoic acid, lead salt, basic"	"291-388-2"	"90388-09-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead disulphide"	"235-241-2"	"12137-74-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, naphthenate neodecanoate complexes"	"291-567-5"	"90431-43-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, 2-ethylhexanoate isodecanoate complexes, basic"	"291-552-3"	"90431-30-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of copper and iron and lead and nickel and tin and zinc"	"912-406-3"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of carbon and chromium and copper and iron and lead and manganese and nickel and silicon"	"912-398-1"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of carbon and lead and silicon"	"912-741-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Silicon oxide and lead chromate"	"914-201-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Perchloric acid, reaction products with lead oxide (PbO) and triethanolamine"	"309-027-5"	"99749-31-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, isooctanoate neodecanoate complexes"	"309-808-0"	"101013-06-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Lead oxide and lead"	"910-921-8"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Dilead dioxide"	"-"	"35229-41-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of chromium and copper and iron and lead and magnesium and manganese and nickel and silicon and tin and zinc"	"912-391-3"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of copper and lead and zinc"	"912-791-8"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Slimes and Sludges, copper-lead ore roasting off gas scrubbing, arsenic-contg."	"310-063-9"	"102110-62-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, alkyls, manufg. wastes"	"274-632-2"	"70513-89-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 4,4'-isopropylidenediphenol and barium distearate and lead distearate"	"904-661-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"tin lead soldering alloy"	"928-033-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead chromate molybdate sulfate red and lead sulfochromate yellow and toluene"	"906-609-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Magnetoplumbite, barium titanium zinc brown"	"307-613-5"	"97675-41-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Isooctanoic acid, lead salt"	"264-931-6"	"64504-12-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of calcium oxide and diiron trioxide and iron and lead sulphate and silicon and zinc and zinc oxide"	"909-546-2"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead monoxide and pentalead tetraoxide sulphate and tetralead trioxide sulphate"	"910-622-2"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Phenol, 2-amino-4,6-dinitro, lead(2+) salt (2:1)"	"-"	"96473-15-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(2+) neononanoate"	"299-747-5"	"93894-48-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Graphite and carbon and iron and lead and nickel and phosphorus and silicon and tin"	"912-404-2"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Residues, precious metal recovery lead refining"	"273-822-2"	"69029-80-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"2-Butenedioic acid (Z)-, lead(2+) salt, basic"	"290-869-4"	"90268-66-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, C5-23-branched carboxylate naphthenate complexes"	"280-542-4"	"83711-46-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(II) maleate"	"241-430-0"	"17406-54-1"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of Lead oxide and barium oxide, obtained by calcining witherite and neodymium oxide and titanium dioxide"	"909-418-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of antimony and copper and lead and nickel and tin and zinc"	"912-730-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Resin acids and Rosin acids, lead salts"	"232-714-5"	"9008-26-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead arsenates"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and carbon and copper and iron and lead and nickel and silicon and zinc"	"912-010-0"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead tetracosanoate"	"300-989-1"	"93966-38-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Residues, lead smelting wastewater treatment"	"305-424-2"	"94551-78-7"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Fatty acids, C6-19-branched, lead salts"	"292-897-2"	"91002-20-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 1,2,5,6,9,10-hexabromocyclodecane and 2-Butenedioic acid (E)-, lead(2+) salt, basic and 2-ethylhexyl 4,4-dibutyl-10-ethyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate and diphenyl ether, octabromo derivative and hexabromo-1,1'-biphenyl and tetrabromo(tetrabromophenyl)benzene"	"911-530-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of barium 4-(1,1-dimethylethyl)benzoate and butyl acrylate and cadmium dilaurate and cadmium oxide and chloroethylene and isodecyl diphenyl phosphate and magnesium hydroxide and trilead dioxide phosphonate and tris(methylphenyl) phosphate and vinyl acetate"	"903-623-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Wastes from thermal processes - Wastes from lead thermal metallurgy - Dross and skimmings from primary and secondary production"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead bis(3,5,5-trimethylhexanoate)"	"252-746-3"	"35837-70-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Silicic acid (H4SiO4), magnesium manganese(2+) zinc salt, arsenic and lead-doped"	"-"	"68784-76-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead ditantalum hexaoxide"	"235-065-6"	"12065-68-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and copper and lead and magnesium and manganese and silicon and tin and zinc"	"912-202-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, isooctanoate naphthenate complexes"	"271-110-6"	"68515-80-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Slimes and Sludges, copper conc. roasting off gas scrubbing, lead-mercury-selenium-contg."	"310-062-3"	"102110-61-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"[No public or meaningful name is available]"	"-"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Phosphonic acid, lead(2+) salt"	"-"	"24824-71-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Isoundecanoic acid, lead(2+) salt, basic"	"293-986-9"	"91671-84-0"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead and molybdenum and nickel and niobium and scandium and strontium and sulfur and tin and tungsten and vanadium"	"912-720-0"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead monoxide and lead sulphate"	"910-619-6"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead, antimonial, dross"	"273-795-7"	"69029-51-2"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Bismuth lead ruthenium oxide"	"265-645-4"	"65229-22-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and copper and lead and manganese and zinc"	"912-208-7"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead dibromate"	"251-796-3"	"34018-28-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead bis(diisononylnaphthalenesulphonate)"	"264-316-2"	"63568-30-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead diundec-10-enoate"	"303-968-5"	"94232-40-3"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Plumbane, (4-azidobutyl)triphenyl-"	"-"	"16035-39-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of 2-ethylhexyl 4,4-dibutyl-10-ethyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate and 2-ethylhexyl acrylate and butyl acrylate and cadmium dilaurate and cadmium dioleate and chloroethylene and dibutyltin dilaurate and ethylene and tetralead trioxide sulphate and vinyl acetate"	"903-240-2"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Phenol, tetrapropylene-, lead(2+) salt"	"-"	"122332-23-4"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Leach residues, zinc ore, lead-contg."	"293-314-4"	"91053-49-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of lead chromate molybdate sulfate red and lead sulfochromate yellow and toluene and xylene"	"906-605-4"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of copper oxide and diiron trioxide and lead monoxide and zinc oxide"	"909-884-0"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(2+) 2,4-dinitroresorcinolate"	"236-498-3"	"13406-89-8"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead niobium titanium zirconium oxide"	"-"	"56572-83-9"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Lead(2+) isooctadecanoate"	"274-822-5"	"70727-02-5"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
"Reaction mass of aluminium and copper and iron and lead and magnesium and manganese and nickel and tin and titanium and zinc"	"911-975-5"	"-"	""	"yes"	""	"Annex 17 Appendix 5"	""	""	
